N,P,K,temperature,humidity,ph,rainfall,label
19,29,32,31.516238204288932,46.06632524839944,6.074708099696555,86.4522469084407,mango
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya
27,60,82,19.800505854703456,16.958648670128802,8.198936462134515,85.15224206915994,chickpea
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans
41,70,75,18.607451778674072,19.58536904421604,7.4947469755547615,89.27980017161934,chickpea
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean
14,63,16,36.78473672650402,55.696935060567206,6.340627804220378,153.3418839477206,pigeonpeas
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea
94,18,44,26.9680376654464,84.91326064035015,6.28755672838723,57.807921799801235,watermelon
1,18,28,30.151224870419803,47.31776149321968,4.5352978676802955,95.29409927111807,mango
82,31,51,29.49144949183763,91.23092809197482,6.359562020072567,26.196354797544977,muskmelon
81,53,42,23.67575393,81.03569343,5.17782304,233.7034975,rice
58,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya
51,62,21,32.69904471588882,63.43021615289374,7.205575584275536,64.26394270998648,blackgram
53,62,51,37.089268233738586,94.78414726296884,6.858024568535562,160.69116524458155,papaya
22,114,202,23.24141828885994,91.55808741690304,6.030670124071963,116.05058119392069,apple
117,28,32,25.97677352940634,61.9379547470764,6.085786228424629,199.1380634249495,coffee
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate
115,18,53,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon
49,67,21,31.637237234074888,68.89633789714513,6.976677387092177,73.03444878838235,blackgram
19,7,9,27.255435,91.71369387,6.969883482999999,101.139435,orange
70,50,53,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,coconut
82,35,45,25.432263382744935,75.22583953067887,5.983535325902138,155.94383774074836,jute
-3,17,34,23.113188651222217,86.56422553261159,6.044777332548097,108.18949728458857,pomegranate
103,25,51,27.358743193908133,89.99801594093893,6.4037888494285005,26.52686882407724,muskmelon
22,46,51,36.41422322767612,91.51167171178965,6.994449685823694,164.7376615709843,papaya
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana
52,58,48,38.517004827971846,93.47468565549912,6.88825657646824,233.41871317798268,papaya
90,50,44,26.91643698,73.48655995,6.253408852000001,171.4716375,jute
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,coconut
54,62,80,17.48911699,16.39055394,7.489545074,79.45758333,chickpea
101,75,50,26.59386409,81.40740301,6.242528277999999,109.9825551,banana
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,watermelon
34,133,199,37.4947047824674,80.08505156284909,5.6662518258073,71.82485735869456,grapes
42,51,52,19.85142990786212,91.89196281940723,6.930802380300361,183.40616995640704,papaya
7,27,41,16.846132040681425,91.45621900392399,7.1994357452726865,106.43398543762692,pomegranate
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea
36,31,32,29.07782249424435,50.79483427729345,5.6213476049948135,99.69828277731858,mango
7,68,20,19.712823603054915,24.472034737044844,5.656697031201292,167.64100559764864,kidneybeans
12,33,29,26.107659048688483,50.38274029896344,5.430225420250394,94.00042919495078,mango
106,27,27,26.410897822233913,46.785808316177324,6.7776710068854,137.62674616335056,coffee
109,16,51,23.666318093410034,87.88532561655154,6.783843344022428,41.784091061399344,watermelon
6,13,9,34.51423957,90.56151463,7.786725333,118.32719679999998,orange
118,41,22,24.737138754381157,80.33427785683308,8.157219119580704,88.01744668991584,cotton
77,42,45,24.241954369715657,81.42908868352998,5.350025085609113,179.5187612903906,jute
22,126,202,16.99800168959239,81.56940668448388,5.733041315984226,66.73148248905784,grapes
12,33,27,30.899084797200242,55.91588256785421,5.330844235838179,96.71698622876222,mango
11,129,201,16.554847566132587,80.46974791080018,5.928289434286161,71.7181008276924,grapes
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans
46,66,47,30.43181230358857,91.37667170494983,6.761202546776629,149.78634848782698,papaya
61,50,32,23.830798021017202,81.4845014231996,7.706881249535824,273.72537679959123,rice
7,68,18,17.36961776605227,22.724058555709682,5.854755493542248,146.22320226104227,kidneybeans
23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,maize
27,14,12,37.51898394208304,92.81864288636022,7.048479161280149,92.63120226944031,orange
28,129,200,23.983501204423717,92.16893792601884,6.191141474863689,108.67753394236571,apple
74,67,21,24.35733356199347,60.82221609728902,5.801233058155946,37.43056678739539,maize
11,14,44,18.6967257388267,87.68810610643652,5.8543586182707115,106.79996356853967,pomegranate
60,55,45,21.40865769,83.32931909999998,5.935745417000001,287.5766935000001,rice
107,13,47,24.61818112944272,87.19986718250405,6.777048063843974,48.15525549936587,watermelon
67,47,44,26.73072391,81.78596776,7.868474653,280.4044392,rice
16,41,17,28.900426678884042,82.96183474875403,5.942295749814457,58.89817958974765,mungbean
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango
65,37,40,23.35905428,83.59512273,5.333322606,188.413665,rice
19,77,25,25.060387439453752,54.73987739579255,6.511045909889967,153.54681125361662,pigeonpeas
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram
15,123,204,22.52709326,92.54780429,6.365972687999999,115.3830068,apple
62,58,22,22.745581671340073,73.23558787017554,6.553589941148782,92.82780607324761,maize
36,34,24,33.25121024987956,51.29130379017629,5.926521050819926,95.06787537650294,mango
41,74,18,28.75751783,61.02701476,6.599147297999999,73.37686831,blackgram
18,25,8,24.07482531632334,91.44342906510606,6.368152143028285,106.60551810892112,orange
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans
109,34,34,25.112584457731046,68.25346669996402,6.994816668953449,178.49247041947484,coffee
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram
70,51,18,22.47092639862698,60.0819685312781,5.700142741233062,108.14423648970464,maize
33,53,52,34.69542765069254,91.44733276547692,6.821314174568233,174.17519884566534,papaya
18,71,16,27.97076385780732,62.82882966586065,6.22770173281978,56.23311126252288,lentil
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon
81,44,51,25.66008181093686,92.27162140044717,6.781045924910697,50.590088866939254,papaya
42,68,22,30.87564561525313,62.40338961563873,7.062927698577361,67.76537375969735,blackgram
67,44,40,25.14534609903981,74.79485783553797,6.737139492132632,182.13236697073856,jute
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton
81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,watermelon
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple
95,20,54,25.591981968020875,80.8663863909478,7.059794928472336,45.26953448968821,watermelon
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton
104,30,33,25.57926908019172,60.60812139407604,6.818708098780216,158.121836340559,coffee
54,142,200,23.366880232412555,91.69240388404764,6.244728767062664,95.41884367755097,apple
82,29,35,26.67377159,52.24226285,6.246872394,156.15438980000005,coffee
24,49,25,27.93958718417714,84.48375359682787,6.5385869498071125,44.8303832039465,mungbean
75,82,54,25.903195463124728,75.04032787650533,6.092438300906419,105.10316969186965,banana
59,62,52,43.67549305,93.10887229,6.608667683999999,103.8235658,papaya
110,14,48,26.46586939048059,85.74350450825212,7.18255029604299,42.48188533651971,watermelon
38,57,19,29.597230217235357,63.84613742110454,7.281523092096708,60.181146687327846,blackgram
21,17,15,23.98289638,91.5473145,7.455991072000001,118.4901697,orange
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coconut
12,48,23,30.321031906011086,85.6222929532513,6.427279556115916,52.95581825195018,mungbean
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya
15,45,19,28.699134289903277,90.00327768493426,6.567050734344514,35.78342795915711,mungbean
84,44,21,22.30736680725306,66.7641951596776,6.140666409088491,61.04126268742638,maize
14,8,43,21.92513945,94.46485312,7.051654924,111.71620159999998,pomegranate
28,70,26,21.752228964243777,21.19711962962164,5.510875128429002,108.14026576927242,kidneybeans
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate
95,16,46,27.076726500000003,90.14362622,6.74669542,24.4514648,muskmelon
31,25,32,26.57042455114091,98.94768111157246,6.463543595809188,157.42843903984,coconut
86,50,36,24.741065056064745,69.44386576764667,7.301075006413204,173.39378272064187,jute
15,72,22,15.367191946848592,23.165484405463108,5.801544193497025,169.68911562624112,kidneybeans
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange
23,6,36,19.053638830791122,89.67681297193243,5.9024028429036575,104.27199642271671,pomegranate
90,21,45,28.383391404701655,91.16148147762779,6.695141185844138,25.36961272752434,muskmelon
21,52,18,29.633288226113656,80.9291162797657,6.9442264661678,54.770657957935406,mungbean
98,89,44,28.92915692630937,78.54048578366046,5.76685391904516,111.34854020051468,banana
92,85,47,29.01528609503016,75.8644692538407,6.000704153820132,97.10069868979674,banana
108,17,54,25.181260378099623,85.44290885379107,6.431436626167988,53.48880751638893,watermelon
15,65,18,25.21885613220623,66.11543712174,8.081972948388595,46.70385386368549,lentil
109,20,47,27.21371314729966,82.93523374130875,7.094006766075938,53.57001070953861,watermelon
32,67,19,28.4259810501415,62.04050766963053,6.805865296371204,64.22171591645558,blackgram
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
115,22,48,28.08733771450647,90.15835773948511,6.312742134637997,19.377077860541394,muskmelon
38,59,84,19.730959824455194,18.61297562078861,6.963810514426185,83.5578827678585,chickpea
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana
-1,64,21,26.521750056820487,67.36819216137279,6.541839525628552,48.4570521112367,lentil
27,61,15,25.2653291,67.10004577,6.958054839,48.33941188,lentil
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans
30,50,17,29.861372716823666,87.14242518205795,6.91477492585284,46.69846641407332,mungbean
61,41,39,24.720091570087046,82.36059412611229,8.974910373564295,225.80092194587476,rice
36,57,16,28.61409059,57.14218792,8.292875733999999,57.02891698,mothbeans
35,48,15,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean
87,37,22,22.321824264879663,74.69352310868854,6.479914972083266,85.3564422410253,maize
99,18,36,25.949408273498374,54.009216212384935,7.0293472013601885,138.23031413124113,coffee
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut
12,141,204,15.586036110380508,82.38177927802333,6.3608525544770185,63.88256756008015,grapes
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean
7,40,17,31.2123945,40.92604945,8.532078732999999,53.78769958,mothbeans
-2,11,44,20.974063487721157,89.44006679326539,6.875921556844235,110.28116615853631,pomegranate
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,mungbean
79,47,22,23.364149232527808,64.70041943044714,5.861296908862169,90.292975655615,maize
13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,lentil
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,mothbeans
35,26,28,31.087909275234978,45.955358293085624,6.054516755946397,98.07714279696086,mango
137,44,19,24.948561307426967,78.79662587576514,8.277190790527193,78.56823563738843,cotton
13,41,22,29.197843820024868,83.43961084367037,7.022139584659024,46.404217221702304,mungbean
105,78,56,26.402010519270444,80.64714915221943,5.860043185364068,106.80199488839924,banana
49,71,76,19.71098332,17.63879418,6.613072145,85.57925437,chickpea
97,50,41,24.52922681,80.54498576,7.070959995,260.2634026,rice
41,81,20,29.477930952431084,34.99600765020067,5.962395635821584,121.72637211285064,pigeonpeas
22,128,204,26.11954913937656,82.99452230064853,5.580927032191068,68.18053891618841,grapes
117,86,48,28.6956201,82.54195839,6.225225238999999,116.1616839,banana
37,18,12,10.2708877,90.19147747,7.401121811,106.69552040000002,orange
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton
18,14,13,28.47645451971499,91.09411299912577,6.661462701159931,112.19540941689499,orange
119,83,52,26.331945410073583,83.92635273366248,5.955770883942875,95.7021381779113,banana
8,13,33,29.85193680294452,94.7825594039805,6.057185381928186,199.06224062516674,coconut
8,31,42,20.813706135263686,91.12339105227389,6.197789806169748,110.43247573104422,pomegranate
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange
10,127,201,23.26872531873814,83.39022224800163,6.808107670292569,69.21474000833578,grapes
62,40,40,24.851142006691635,81.83819286121043,7.182661112880772,157.57244295452955,jute
21,54,23,29.28625062572241,85.4750976115602,6.357866623653226,43.22985695240252,mungbean
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,orange
22,67,25,21.887011680500382,61.716174720087366,6.724304947269362,43.237751723630105,lentil
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea
94,43,46,19.02675077548072,83.46536862189548,5.766038689627349,207.99627412371106,rice
51,41,25,27.441510651362236,92.65021923656737,6.4995828184781965,52.09611968683071,mungbean
18,30,29,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut
32,79,22,27.60195453,63.46170674,5.91645379,54.37814199,lentil
102,26,50,24.921605631134657,82.49765480714649,6.3605231209562305,62.308385686445696,watermelon
14,129,205,32.72115047370309,81.47259799839122,5.982886576700532,66.86632949713683,grapes
54,62,15,33.393460556284275,69.92615786790454,7.270630198738615,63.6320210152875,blackgram
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate
13,150,205,22.04251612587136,92.1656334393103,5.566699145302148,98.09083564997306,apple
26,69,21,35.33778096752708,26.390114804566934,5.237009846014291,120.39981070574831,pigeonpeas
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate
1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,coconut
18,19,38,20.086698793849607,88.2900902811378,6.422158213729949,109.10703899447658,pomegranate
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
95,75,51,25.459529132235044,78.16401833168909,6.206710025433884,110.953607001974,banana
79,43,39,21.66628296,80.70960551,7.062779015,210.8142087,rice
29,128,204,39.77917190940366,79.58735078326056,6.3627487742935624,69.98304271709296,grapes
95,6,55,24.29650466718759,89.20743341485382,6.563012827371223,51.62873378567822,watermelon
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,mungbean
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango
108,92,53,27.40053601,82.96221306,6.276800323,104.9378,banana
82,46,41,23.325013100000003,79.79609448,6.581693772,187.3096148,jute
97,12,54,28.068331653214607,92.12424945327234,6.561177950284837,22.1432451456879,muskmelon
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana
111,5,47,28.03306461,91.47355778,6.2744528110000015,21.17924769,muskmelon
27,76,23,32.591731413233425,54.638673752316535,7.843799246545959,83.71516481385632,pigeonpeas
31,75,18,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans
15,37,19,29.003065886801714,88.76234246648959,6.968157964351974,49.29453608272072,mungbean
39,65,23,25.43459777,69.12613376,7.685959305,41.02682925,lentil
36,129,199,10.279380578137872,82.17434873293146,6.620540138892391,69.15092993043916,grapes
78,40,38,26.46428311,83.85642678,7.549873681,248.2256491,rice
28,48,26,30.67576777482001,55.51821488709986,6.424870031166616,58.65493854228674,mothbeans
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton
40,47,22,26.940576939694814,46.489730882888075,8.843614838813862,78.22322863799268,mothbeans
40,20,35,23.369736663936553,86.78345362535656,6.081019749504391,111.00363071588764,pomegranate
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana
114,29,23,23.910968539588634,55.25241540350302,6.77328261088168,156.2661660578574,coffee
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,maize
19,21,8,22.996401067932492,89.52302736254155,8.141855894705595,122.97672381663529,orange
58,66,79,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea
39,77,76,19.995938696455745,16.23903909632818,6.2479976065193314,69.48771026283077,chickpea
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee
31,72,20,16.19172410928568,65.93806337670146,6.424006612432196,53.51822161115829,lentil
109,80,48,27.586883760153253,77.85322938758901,6.116578698413678,108.23888936492742,banana
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
66,47,50,38.51310342960571,92.99688039489841,6.777235401345561,220.0002893817342,papaya
106,15,58,28.27784771864629,91.38787780131203,6.142747820224542,26.618979093656613,muskmelon
17,11,13,11.62708858885217,93.71173217874912,6.502458715656295,114.205710973906,orange
-3,67,19,22.41690642178962,16.176863024512826,5.899610542838618,114.57838975697852,kidneybeans
2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,apple
0,67,22,29.82112112,69.4073209,6.5937983870000005,51.56461082,lentil
11,34,26,26.750858424893824,52.825105739024494,6.000650788330952,97.08469314590576,mango
76,48,40,25.914579116701248,83.53395307556853,7.977503378772535,230.66419887205413,rice
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram
36,58,25,28.66024187,59.3189118,8.399135957999999,36.92629678,mothbeans
59,58,49,30.370304656499677,93.23605698929683,6.96369885954452,124.74917699853263,papaya
9,48,20,29.66461594,84.28187572,6.377568542000001,56.09542002,mungbean
20,23,30,26.586304901261713,45.939500552556524,4.943512916359836,94.32420377784034,mango
72,65,44,20.33917318728478,92.85173325923304,6.956458690341167,314.29420933438723,papaya
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
14,12,11,13.161103577392769,92.0717437213016,6.37307523166303,109.17813274891851,orange
103,76,49,27.053646198922333,82.10372093876428,5.741339681260113,104.37112191339033,banana
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
1,76,19,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas
80,75,43,23.88359140950658,83.96775590857374,6.8170137700625215,235.66484886171727,rice
25,40,21,29.599906919709333,87.78825047889286,6.606366680326107,51.82942935049907,mungbean
101,39,30,26.467195239239054,62.5958452865257,6.965888161183903,196.37335798441364,coffee
126,22,53,24.353105089568373,84.93129556782003,6.215155254250556,52.35716036378257,watermelon
22,52,18,29.0982470867304,88.17977823722363,7.011907008522548,48.64498907604144,mungbean
15,24,31,27.55811052349222,91.69124443906915,6.193282562501114,176.74732834071887,coconut
22,68,18,21.02786954554587,17.2604323833109,5.586610950878523,111.48345590365562,kidneybeans
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana
5,74,21,16.24469193,21.35793891,5.591704013999999,66.97053257,kidneybeans
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut
27,65,22,25.558997662435615,65.70045865465386,6.552404803672908,50.33952247217873,lentil
75,50,38,22.364856107503005,82.34689428639264,6.556094022621279,284.4832211476067,rice
93,40,14,18.706500671206165,69.7289375444671,6.1507594496415265,83.0478264027695,maize
31,122,201,23.253910967625693,94.99823005609437,5.699810572407394,113.55174691282612,apple
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon
29,78,25,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas
32,130,200,22.991440944209916,89.83692392299382,5.997823904883421,101.90442111826846,apple
24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,mothbeans
18,129,201,23.727676515110037,95.28761401071249,5.7995639623076585,116.75412231757525,apple
37,65,19,25.763608782273106,57.53089685073517,5.5531013162592915,185.06239992425395,pigeonpeas
116,40,33,24.91370487,54.15319242,7.042089492000001,129.5481144,coffee
97,12,46,25.52450664416365,86.76182096692739,6.6785811137326245,41.94000320158825,watermelon
23,18,13,27.61284492573549,90.18186188581299,6.470041210805066,127.97629294147629,orange
3,44,25,25.00351472842446,39.42899692266756,5.127049186219308,60.25530267358047,mothbeans
45,69,21,24.635341640420542,63.99312205721032,6.4289050497299645,60.92222109365889,blackgram
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon
39,65,53,35.33294932,92.11508608,6.560743092999999,235.6133585,papaya
94,17,49,25.923974379513965,81.18335312898034,6.592096542189401,49.28598598928217,watermelon
99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,banana
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute
52,75,81,19.50044894691029,15.128961448384112,8.078631140902333,79.46360401163138,chickpea
32,139,198,33.589289525769985,82.19343696846126,6.1870781599625735,66.72488551856324,grapes
120,32,34,25.904670921590704,56.79348697425057,6.517819828657736,187.5360042174395,coffee
28,15,40,24.307978944147575,90.05463770585582,6.619632390062376,104.51788427332309,pomegranate
11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate
92,52,42,25.73940791036669,75.48186289792945,7.081818310689356,164.18892747195954,jute
72,50,41,22.90670487268641,81.05443774209331,6.4343529098308725,250.88653033856596,rice
28,19,7,18.305996543208355,91.48753944486859,7.006316905303595,111.46429722681502,orange
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,orange
40,60,54,25.191654512324,92.60431215208688,6.720364198869698,216.66504212063325,papaya
14,135,206,12.823484115904625,81.5500287952718,6.449170423041075,71.3553654181944,grapes
97,41,24,25.033786913134794,62.36532630596507,6.010735879531563,99.05995707556453,maize
38,68,20,26.506018003150572,68.03213890221987,7.3819077020911035,51.56876682146053,lentil
96,81,48,31.195833359050383,82.61321429386945,5.751069898166397,123.68113258774909,banana
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,orange
104,38,21,25.591994483642708,80.14694569147501,6.78886616110008,88.30556441506126,cotton
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,maize
109,91,45,27.5506566696693,75.3000684169214,5.95469540835683,108.13330159892908,banana
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,watermelon
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate
31,9,11,37.19379629987814,94.33090073377439,6.573509157875009,120.35294960270589,orange
49,72,25,27.226262246996434,67.70951158118876,7.150541047393433,70.46755457279801,blackgram
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya
32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,coconut
-2,29,11,7.4159886086641595,92.53318028595034,7.414367731010611,122.43307398684911,orange
40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango
77,23,28,26.232438317831207,65.97640131153557,6.867224579231925,157.71287307138888,coffee
129,50,17,26.473093079022043,80.69915167356413,6.336234461916143,66.0904359308474,cotton
5,20,41,22.5450529868611,93.32345440257743,6.456265838434234,104.48914160915919,pomegranate
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean
94,48,39,25.637291580859596,71.5412217758238,7.243099499064777,185.30213050796493,jute
7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,coconut
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange
28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate
27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,orange
25,16,29,26.52872843052134,91.83587907105607,5.433830760089187,167.9603212866915,coconut
15,64,19,24.237785276870238,42.626395481900985,6.295517518703428,204.34685852822386,pigeonpeas
77,7,46,26.69949968058312,86.62288963984989,6.455229258229257,57.189729294637566,watermelon
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,orange
33,137,197,22.756438332897208,81.87846406325262,6.287803684751555,70.12749752117554,grapes
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,watermelon
35,62,30,29.805785192960318,63.42192680698956,6.744512645325838,75.57576696912363,blackgram
11,23,29,32.98010069552507,50.252348971138794,5.5038094945753855,97.47931597253522,mango
98,62,39,24.491350632700055,83.30018056527254,6.878076544748249,292.9051099603801,rice
13,67,26,36.33659877197741,49.5253415010658,5.499172220200806,124.2127443547666,pigeonpeas
40,77,20,31.55244276148354,61.42214544130941,6.536573975482129,70.23606633146248,blackgram
126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton
98,75,45,29.544192042890167,83.3356646636157,5.472285853454045,102.5048215147004,banana
29,47,17,29.747566830034756,55.6078346918096,5.999686057225178,50.47271095042752,mothbeans
90,51,39,22.376282789188256,83.93372153491019,6.199209059213852,329.1013060913116,rice
89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,banana
67,41,40,25.84879500000001,87.81661683,7.333143205,152.6194403,jute
99,19,33,27.536454700000004,55.51673151,6.273741983,130.6377143,coffee
102,42,41,20.22886336620061,85.56002257169824,6.686650517742331,208.26157469146875,rice
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute
64,45,43,25.62980105,83.52842314,5.534878156,209.9001977,rice
2,57,22,27.96304094185139,58.42383846534368,6.07412925078959,46.7401492874946,mothbeans
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
25,70,25,21.69120080384964,71.6575499401714,6.273887249223395,53.564612187363096,lentil
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon
114,21,50,28.01032532267195,91.45434184199277,6.562906303922869,23.770640881711085,muskmelon
31,35,23,30.30260453,47.18283631,7.707595055,68.04039813,mothbeans
22,64,82,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea
66,60,38,22.08576562,83.47038318,6.372576327000001,231.7364957,rice
82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,banana
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,papaya
24,40,20,28.77209962028845,83.37003541200676,7.0574125289139396,47.97033819646,mungbean
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes
57,49,49,26.063633392921957,93.20906913849677,6.760206425168843,205.8399092907916,papaya
10,56,18,27.99627907,68.6428593,7.32710972,46.10585191,lentil
44,42,40,26.64837367879643,83.40470507884865,6.493730457860249,258.6854784357885,rice
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes
23,69,17,28.43682401188088,42.445350079817715,10.576421360673299,46.00278550695207,mothbeans
90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,banana
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple
103,36,29,26.763360726215186,60.6626597522071,6.883269795782559,161.7729764272963,coffee
84,18,46,27.08808014,93.42402083,6.781050372999999,25.32159689,muskmelon
101,81,55,28.249707481955532,78.75407031146449,6.332899327003398,97.39886563118674,banana
91,85,46,29.31899489644443,83.10721156722443,5.749467118950911,102.39815776350328,banana
27,120,200,21.45278675,90.74531921,6.1102188260000005,116.7036582,apple
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram
-2,47,24,29.455165165390284,80.6042259589475,6.677028760340359,47.50929990491963,mungbean
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes
